Nombre,Email,Telefono,Codigo_Postal,ID,Provincia,Estado,Categoria
Virgen De La Consolación,13011217.ei@edu.jccm.es  ,926320828,13300,13011217,Ciudad Real,Castilla y León,Centro Público
Escuela Infantil De Villamanrique,  ,,13343,13011989,Ciudad Real,Castilla y León,Centro Público
Santo Tomasillo,  ,926361117,13320,13011588,Ciudad Real,Castilla y León,Centro Público
Escuela Infantil De Villarta De San Juan,caisoletes@navigo.es  ,926160012,13210,13011591,Ciudad Real,Castilla y León,Centro Público
Escuela Infantil De Arcas,arcaseduca@gmail.com  ,,16123,16009908,Cuenca,Castilla y León,Centro Público
La Lengua De Las Mariposas,asociaciongrupocinco@hotmail.com  ,690653183,16640,16009830,Cuenca,Castilla y León,Centro Público
Bambi,  ,969382046,16707,16009490,Cuenca,Castilla y León,Centro Público
Arco Iris,ei.arcoiris@casasimarro.es  ,967487328,16239,16009507,Cuenca,Castilla y León,Centro Público
Cascabel,16009428.ei@edu.jccm.es  ,969220789,16003,16009428,Cuenca,Castilla y León,Centro Público
Sagrado Corazón De Jesús,viadel@dipucuenca.es  ,969223313,16002,16009532,Cuenca,Castilla y León,Centro Público
Los Pitufos,cailospitufos@hotmail.es  ,967166132,16670,16009623,Cuenca,Castilla y León,Centro Público
Hervás Y Panduro,aulaeduca@hotmail.com  ,969127678,16410,16009544,Cuenca,Castilla y León,Centro Público
Escuela Infantil De Iniesta,cainiesta@hotmail.com  ,967491220,16235,16009568,Cuenca,Castilla y León,Centro Público
Santo Niño De La Bola,  ,,16650,16009969,Cuenca,Castilla y León,Centro Público
Casita De Coco,  ,,16260,16010005,Cuenca,Castilla y León,Centro Público
El Santo,caiaytobalu@hotmail.com  ,,16630,16009593,Cuenca,Castilla y León,Centro Público
La Sagrada Familia,caisagradafamilia@jccm.es  ,967495222,16220,16009441,Cuenca,Castilla y León,Centro Público
Escuela Infantil De San Clemente,sanclementecai@hotmail.com  ,969300187,16600,16009647,Cuenca,Castilla y León,Centro Público
Nuestra Señora De Riansares,cairiansares@jccm.es  ,969323230,16400,16009453,Cuenca,Castilla y León,Centro Público
Santa Quiteria,escuelainfantilquiteria@hotmail.com  ,969322514,16400,16009672,Cuenca,Castilla y León,Centro Público
La Casita,cai@villamayordesantiago.es  ,969138194,16415,16009684,Cuenca,Castilla y León,Centro Público
Escuela Infantil De Villar De Olalla,  ,659659576,16196,16009702,Cuenca,Castilla y León,Centro Público
Escuela Infantil De Almoguera,  ,,19115,19008836,Guadalajara,Castilla y León,Centro Público
Corazones Pequeños,  ,949297316,19208,19008851,Guadalajara,Castilla y León,Centro Público
Elvira Lindo,  ,,19200,19009491,Guadalajara,Castilla y León,Centro Público
La Curva,  ,,19200,19009567,Guadalajara,Castilla y León,Centro Público
8 De Marzo,cai8marzo@azuqueca.net  ,949266134,19200,19008873,Guadalajara,Castilla y León,Centro Público
Los Llanos,infodidac@hotmail.com  ,949332767,19171,19008903,Guadalajara,Castilla y León,Centro Público
Tres Torres,info@caitrestorres.com  ,949337663,19171,19008915,Guadalajara,Castilla y León,Centro Público
San Marcos,  ,949271950,19160,19009580,Guadalajara,Castilla y León,Centro Público
Escuela Infantil De Fontanar,maria_caidefontanar@hotmail.com  ,949337212,19290,19008940,Guadalajara,Castilla y León,Centro Público
Alfanhuí,  ,,19005,19008939,Guadalajara,Castilla y León,Centro Público
Los Manantiales,gmanantiales@grupoeducativo.com  ,949887070,19004,19008952,Guadalajara,Castilla y León,Centro Público
Escuela Infantil De Marchamalo,  ,949252417,19180,19008988,Guadalajara,Castilla y León,Centro Público
Escuela Infantil De Mondéjar,  ,949387208,19110,19008991,Guadalajara,Castilla y León,Centro Público
El Parque,escuelasgero@hotmail.com  ,949272490,19161,19009014,Guadalajara,Castilla y León,Centro Público
La Abejita,cailaabejita@hotmail.com  ,94932003,19190,19009041,Guadalajara,Castilla y León,Centro Público
El Jardinillo,ei.eljardinillo@yahoo.es  ,949856075,19187,19009063,Guadalajara,Castilla y León,Centro Público
Cócoles,cocoles@telefonica.net  ,949276263,19209,19009087,Guadalajara,Castilla y León,Centro Público
Escuela Infantil De Yunquera De Henares,  ,,19210,19009531,Guadalajara,Castilla y León,Centro Público
La Casa De Los Duendes,lacasadelosduendes@hotmail.com  ,925390070,45110,45012335,Toledo,Castilla y León,Centro Público
Escuela Infantil De Añover De Tajo,alcaldiaresponde@anoverdeltajo.es  ,925506534,45250,45012359,Toledo,Castilla y León,Centro Público
Ángel De La Guarda,ei.angelguarda.arges@gmail.com  ,925376927,45122,45012360,Toledo,Castilla y León,Centro Público
No Consta,e.i.bellavista@hotmail.com  ,925858000,45660,45013546,Toledo,Castilla y León,Centro Público
Escuela Infantil De Burujón,burujon@burujon.es  ,925756107,45521,45012402,Toledo,Castilla y León,Centro Público
Maestro Don Antonio Fernández,  ,925846361,45686,45012414,Toledo,Castilla y León,Centro Público
Escuela Infantil De Camuñas,  ,,45720,45014289,Toledo,Castilla y León,Centro Público
Arco Iris,cai.arcoiris@casarrubiosdelmonte.es  ,918172007,45950,45012451,Toledo,Castilla y León,Centro Público
Pepito Conejo,e.i.pepitoconejo@hotmail.com  ,918177710,45960,45012475,Toledo,Castilla y León,Centro Público
Los Cotos,lorenacs7@hotmail.es  ,655621144,45111,45012499,Toledo,Castilla y León,Centro Público
Escuela Infantil De Corral De Almaguer,lolacarbonero@hotmail.com  ,925190886,45880,45012517,Toledo,Castilla y León,Centro Público
Escuela Infantil De El Carpio De Tajo,  ,,45533,45014071,Toledo,Castilla y León,Centro Público
Cuna De Dulcinea,  ,925568153,45820,45012921,Toledo,Castilla y León,Centro Público
Sancho Panza,direccioncai@aytoesquivias.es  ,,45221,45012542,Toledo,Castilla y León,Centro Público
Garbancito,  ,925401907,45164,45013716,Toledo,Castilla y León,Centro Público
Garabatos,caigarabatos@hotmail.com  ,925129200,45750,45012578,Toledo,Castilla y León,Centro Público
Truke,caicanicas@illescas.es  ,925513422,45200,45012591,Toledo,Castilla y León,Centro Público
Monigotes,  ,,45840,45014162,Toledo,Castilla y León,Centro Público
Escuela Infantil De La Pueblanueva,guarderialapueblanueva@hotmail.com  ,925861070,45690,45012803,Toledo,Castilla y León,Centro Público
El Chupete,ceifuensalida@hotmail.com  ,918173667,45183,45013558,Toledo,Castilla y León,Centro Público
Aldea Pitufa,lominchar@diputoledo.es  ,925558101,45212,45012621,Toledo,Castilla y León,Centro Público
Escuela Infantil De Madridejos,  ,925463464,45710,45012633,Toledo,Castilla y León,Centro Público
Soletes,  ,,45590,45013959,Toledo,Castilla y León,Centro Público
Jorge Arellano,  ,,45930,45014150,Toledo,Castilla y León,Centro Público
La Oca,cai@mocejon.es  ,925270495,45270,45012669,Toledo,Castilla y León,Centro Público
Escuela Infantil De Mora,csocial@mora.es  ,925301020,45400,45012682,Toledo,Castilla y León,Centro Público
Escuela Infantil De Navahermosa,einavahermosa@hotmail.com  ,925410151,45150,45012700,Toledo,Castilla y León,Centro Público
Barrio Sésamo,  ,666591400,45519,45012724,Toledo,Castilla y León,Centro Público
Escuela Infantil De Ocaña,escuela.infantil@aytoocana.com  ,925131651,45300,45013731,Toledo,Castilla y León,Centro Público
Árbol Mágico,caidos@aytoolias.es  ,925490609,45280,45012748,Toledo,Castilla y León,Centro Público
Monigotes,  ,,45340,45013236,Toledo,Castilla y León,Centro Público
María Arnús,  ,,45560,45013960,Toledo,Castilla y León,Centro Público
Escuela Infantil De Pepino,  ,,45638,45014046,Toledo,Castilla y León,Centro Público
Pulgarcito,laura3bs@hotmail.com  ,925292435,45125,45012827,Toledo,Castilla y León,Centro Público
Pim Pon,  ,925564552,45800,45012840,Toledo,Castilla y León,Centro Público
San Pablo De Los Montes,caisanpablodelosmontes@hotmail.com  ,925415277,45120,45012852,Toledo,Castilla y León,Centro Público
Escuela Infantil De Santa Olalla,  ,,45530,45014320,Toledo,Castilla y León,Centro Público
Burbujas,murosam@ayto-sesena.org  ,918013266,45224,45012876,Toledo,Castilla y León,Centro Público
Virgen De La Salud,rosanchez@jccm.es  ,925380365,45100,45012244,Toledo,Castilla y León,Centro Público
Julián Besteiro,45012268.ei@edu.jccm.es  ,925812489,45600,45012268,Toledo,Castilla y León,Centro Público
Dulcinea,ayuntamiento@talaveralanueva.es  ,925850456,45694,45012906,Toledo,Castilla y León,Centro Público
Ana María Matute,lacasitadedulcinea@hotmail.es  ,925049475,45007,45013790,Toledo,Castilla y León,Centro Público
Castilla-La Mancha,45012281.ei@edu.jccm.es  ,925232907,45007,45012281,Toledo,Castilla y León,Centro Público
El Olivo,florenciaa@jccm.es  ,925224816,45005,45012301,Toledo,Castilla y León,Centro Público
La Cigarra,45012311.ei@edu.jccm.es  ,925223871,45006,45012311,Toledo,Castilla y León,Centro Público
Pequeñines,torrijos@elparquededulcinea.es  ,925762892,45500,45012943,Toledo,Castilla y León,Centro Público
Blasa Ruíz,ayuntamiento@urda.es  ,925472090,45480,45012979,Toledo,Castilla y León,Centro Público
Gloria Fuertes,empleo@aytovillafranca.es  ,926558567,45730,45013005,Toledo,Castilla y León,Centro Público
Escuela Infantil De Villanueva De Alcardete,concejales@villanuevadealcardete.org  ,,45810,45013029,Toledo,Castilla y León,Centro Público
Colorines,cai@villasecadelasagra.es  ,925278114,45260,45013030,Toledo,Castilla y León,Centro Público
Rocinante,  ,,45220,45013066,Toledo,Castilla y León,Centro Público
Acuarela,escuelainfantilacuarela@yuncos.es  ,925557060,45210,45013492,Toledo,Castilla y León,Centro Público
El Cauet,a8071500@xtec.cat  ,,08589,8071500,Barcelona,Cataluña,Centro Público
La Petjada,a8071007@xtec.cat  ,937937388,08358,8071007,Barcelona,Cataluña,Centro Público
El Bosquet,a8068227@xtec.cat  ,937974523,08310,8068227,Barcelona,Cataluña,Centro Público
La Baldufa,a8051276@xtec.cat  ,938230376,08610,8051276,Barcelona,Cataluña,Centro Público
Nou Estel,a8072887@xtec.cat  ,,08279,8072887,Barcelona,Cataluña,Centro Público
Mare De Déu Del Pilar,a8048058@xtec.cat  ,933953703,08915,8048058,Barcelona,Cataluña,Centro Público
Pam I Pipa,a8069013@xtec.cat  ,933988815,08917,8069013,Barcelona,Cataluña,Centro Público
Ralet Ralet,a8063515@xtec.cat  ,933996717,08911,8063515,Barcelona,Cataluña,Centro Público
Virolet,a8072504@xtec.cat  ,934651057,08915,8072504,Barcelona,Cataluña,Centro Público
Mainada,a8047959@xtec.cat  ,937182108,08214,8047959,Barcelona,Cataluña,Centro Público
Sant Marc,a8072681@xtec.cat  ,938200360,08660,8072681,Barcelona,Cataluña,Centro Público
La Baldufa,a8070386@xtec.cat  ,,08210,8070386,Barcelona,Cataluña,Centro Público
La Rondalla,a8065147@xtec.cat  ,937186855,08210,8065147,Barcelona,Cataluña,Centro Público
Xerinola,a8046256@xtec.cat  ,937180604,08210,8046256,Barcelona,Cataluña,Centro Público
Bellmunt,a8046335@xtec.cat  ,933325945,08038,8046335,Barcelona,Cataluña,Centro Público
Can Bacardí,a8065226@xtec.cat  ,933340006,08028,8065226,Barcelona,Cataluña,Centro Público
Can Canet,a8070945@xtec.cat  ,,08017,8070945,Barcelona,Cataluña,Centro Público
Carabassa,a8068771@xtec.cat  ,,08002,8068771,Barcelona,Cataluña,Centro Público
Cascavell,a8049233@xtec.cat  ,933053421,08019,8049233,Barcelona,Cataluña,Centro Público
Collserola,a8070933@xtec.cat  ,,08038,8070933,Barcelona,Cataluña,Centro Público
El Caminet Del Besòs,a8061831@xtec.cat  ,933116686,08030,8061831,Barcelona,Cataluña,Centro Público
El Gat Negre,a8071937@xtec.cat  ,,08023,8071937,Barcelona,Cataluña,Centro Público
El Palomar,a8047017@xtec.cat  ,933115756,08030,8047017,Barcelona,Cataluña,Centro Público
El Putxet,a8069852@xtec.cat  ,934184474,08023,8069852,Barcelona,Cataluña,Centro Público
El Tramvia Blau,a8069839@xtec.cat  ,932546358,08022,8069839,Barcelona,Cataluña,Centro Público
El Tren De Fort Pienc,a8063606@xtec.cat  ,932451131,08013,8063606,Barcelona,Cataluña,Centro Público
El Vuit,a8047871@xtec.cat  ,933052206,08020,8047871,Barcelona,Cataluña,Centro Público
Els Tres Tombs,a8061804@xtec.cat  ,933250913,08015,8061804,Barcelona,Cataluña,Centro Público
Forestier,a8046918@xtec.cat  ,934230733,08004,8046918,Barcelona,Cataluña,Centro Público
Gràcia,a8064261@xtec.cat  ,932171833,08024,8064261,Barcelona,Cataluña,Centro Público
La Fassina,a8070957@xtec.cat  ,,08025,8070957,Barcelona,Cataluña,Centro Público
La Gavina,a8047856@xtec.cat  ,933292051,08004,8047856,Barcelona,Cataluña,Centro Público
La Mar Xica,a8061841@xtec.cat  ,932211969,08005,8061841,Barcelona,Cataluña,Centro Público
La Verneda De Sant Martí,a8064571@xtec.cat  ,932780050,08020,8064571,Barcelona,Cataluña,Centro Público
L'Arboç,a8046921@xtec.cat  ,934281794,08035,8046921,Barcelona,Cataluña,Centro Público
L'Arquet,a8061798@xtec.cat  ,934272798,08035,8061798,Barcelona,Cataluña,Centro Público
L'Esquirol,a8046943@xtec.cat  ,933329950,08014,8046943,Barcelona,Cataluña,Centro Público
Londres,a8067909@xtec.cat  ,,08036,8067909,Barcelona,Cataluña,Centro Público
Manigua,a8068987@xtec.cat  ,,08027,8068987,Barcelona,Cataluña,Centro Público
Montserrat,a8046979@xtec.cat  ,933470749,08041,8046979,Barcelona,Cataluña,Centro Público
Municipal Aqüeducte,a8072191@xtec.cat  ,,08033,8072191,Barcelona,Cataluña,Centro Público
Municipal Camp De L'Arpa,a8073338@xtec.cat  ,,08041,8073338,Barcelona,Cataluña,Centro Público
Municipal Can Dragó,a8072929@xtec.cat  ,,08016,8072929,Barcelona,Cataluña,Centro Público
Municipal Casa Dels Nens,a8072930@xtec.cat  ,,08037,8072930,Barcelona,Cataluña,Centro Público
Municipal Colometa,a8072838@xtec.cat  ,,08033,8072838,Barcelona,Cataluña,Centro Público
Municipal Dolors Canals,a8072711@xtec.cat  ,,08020,8072711,Barcelona,Cataluña,Centro Público
Municipal El Fil,a8071895@xtec.cat  ,,08029,8071895,Barcelona,Cataluña,Centro Público
Municipal El Petit Príncep,a8072917@xtec.cat  ,,08026,8072917,Barcelona,Cataluña,Centro Público
Municipal El Timbal,a8072851@xtec.cat  ,,08014,8072851,Barcelona,Cataluña,Centro Público
Municipal Encants,  ,,08025,8076285,Barcelona,Cataluña,Centro Público
Municipal Germanetes,  ,,08015,8077253,Barcelona,Cataluña,Centro Público
Municipal Icària,a8071949@xtec.cat  ,,08027,8071949,Barcelona,Cataluña,Centro Público
Municipal La Filadora,a8073314@xtec.cat  ,,08030,8073314,Barcelona,Cataluña,Centro Público
Municipal La Puput,a8072036@xtec.cat  ,,08017,8072036,Barcelona,Cataluña,Centro Público
Municipal L'Arbret De L'Eixample,a8072814@xtec.cat  ,,08015,8072814,Barcelona,Cataluña,Centro Público
Municipal L'Estació,a8072826@xtec.cat  ,,08020,8072826,Barcelona,Cataluña,Centro Público
Municipal Margalló,a8072899@xtec.cat  ,,08020,8072899,Barcelona,Cataluña,Centro Público
Municipal Petit Univers,a8075554@xtec.cat  ,,08012,8075554,Barcelona,Cataluña,Centro Público
Municipal Puigmal,a8072747@xtec.cat  ,,08003,8072747,Barcelona,Cataluña,Centro Público
Municipal Xiroi,a8073235@xtec.cat  ,,08014,8073235,Barcelona,Cataluña,Centro Público
Nic,a8066759@xtec.cat  ,934438297,08004,8066759,Barcelona,Cataluña,Centro Público
Pau,a8047029@xtec.cat  ,933324197,08014,8047029,Barcelona,Cataluña,Centro Público
Ralet,a8047054@xtec.cat  ,933597793,08016,8047054,Barcelona,Cataluña,Centro Público
Sant Medir,a8068999@xtec.cat  ,933689784,08012,8068999,Barcelona,Cataluña,Centro Público
Tris-Tras,a8047091@xtec.cat  ,933588560,08032,8047091,Barcelona,Cataluña,Centro Público
Valldaura,a8061865@xtec.cat  ,934270828,08031,8061865,Barcelona,Cataluña,Centro Público
Marta Mata,a8070982@xtec.cat  ,937445875,08420,8070982,Barcelona,Cataluña,Centro Público
El Guinyol,a8054137@xtec.cat  ,936391166,08859,8054137,Barcelona,Cataluña,Centro Público
Colors,a8060794@xtec.cat  ,938340262,08296,8060794,Barcelona,Cataluña,Centro Público
Municipal Marinada,a8068941@xtec.cat  ,937542687,08349,8068941,Barcelona,Cataluña,Centro Público
"Municipal De Calaf ""La Boireta""",a8060587@xtec.cat  ,938698015,08280,8060587,Barcelona,Cataluña,Centro Público
Gegant Del Pi,a8045690@xtec.cat  ,938652002,08140,8045690,Barcelona,Cataluña,Centro Público
Sagrada Familia,a8047182@xtec.cat  ,937911106,08393,8047182,Barcelona,Cataluña,Centro Público
Municipal De Calldetenes,a8059068@xtec.cat  ,938891793,08506,8059068,Barcelona,Cataluña,Centro Público
El Palauet,a8063187@xtec.cat  ,937943770,08360,8063187,Barcelona,Cataluña,Centro Público
Els Patufets Ii,a8070180@xtec.cat  ,938973189,08811,8070180,Barcelona,Cataluña,Centro Público
Vailets Ii,a8069694@xtec.cat  ,,08786,8069694,Barcelona,Cataluña,Centro Público
Els Daus,a8067788@xtec.cat  ,938444195,08440,8067788,Barcelona,Cataluña,Centro Público
Municipal De Carme,a8061440@xtec.cat  ,938080246,08787,8061440,Barcelona,Cataluña,Centro Público
El Niu,a8047212@xtec.cat  ,938234376,08693,8047212,Barcelona,Cataluña,Centro Público
Municipal El Coral,a8068859@xtec.cat  ,,08211,8068859,Barcelona,Cataluña,Centro Público
De Castellcir,a8061713@xtec.cat  ,938666567,08183,8061713,Barcelona,Cataluña,Centro Público
La Casa Dels Infants De Can Vinader,a8060083@xtec.cat  ,936651574,08860,8060083,Barcelona,Cataluña,Centro Público
La Casa Dels Infants Granvia Mar,a8071111@xtec.cat  ,,08860,8071111,Barcelona,Cataluña,Centro Público
De Castellgalí,a8063412@xtec.cat  ,938331567,08297,8063412,Barcelona,Cataluña,Centro Público
L'Espurna,a8045410@xtec.cat  ,938666059,08183,8045410,Barcelona,Cataluña,Centro Público
Niu D'Infants,a8063175@xtec.cat  ,938811184,08540,8063175,Barcelona,Cataluña,Centro Público
La Talaia,a8070003@xtec.cat  ,,08759,8070003,Barcelona,Cataluña,Centro Público
Cordelles,a8069712@xtec.cat  ,,08290,8069712,Barcelona,Cataluña,Centro Público
Turonet,a8072671@xtec.cat  ,,08290,8072671,Barcelona,Cataluña,Centro Público
Municipal Pota- Roges,a8060642@xtec.cat  ,936600451,08758,8060642,Barcelona,Cataluña,Centro Público
El Petit Corb,a8066814@xtec.cat  ,936501394,08757,8066814,Barcelona,Cataluña,Centro Público
Cel Blau,a8070091@xtec.cat  ,,08940,8070091,Barcelona,Cataluña,Centro Público
La Baldufa,a8045847@xtec.cat  ,933760538,08940,8045847,Barcelona,Cataluña,Centro Público
La Trepa,a8045835@xtec.cat  ,933771951,08940,8045835,Barcelona,Cataluña,Centro Público
