Nombre,Email,Telefono,Codigo_Postal,Codeigo_Escuela
Denominación específica: Dodot-Dodot,Dirección de correo electrónico: natidodot@hotmail.com  ,Teléfono: 625139028,Código postal: 41320,41013217
Denominación específica: Pio's School,Dirección de correo electrónico: infopiosschool@gmail.com  ,Teléfono: 955732894,Código postal: 41320,41017791
Denominación específica: Raquel 2,Dirección de correo electrónico: guarde_raquel@hotmail.com  ,Teléfono: 955731675,Código postal: 41320,41017764
Denominación específica: Acuarela,Dirección de correo electrónico: ceiacuarela@hotmail.com  ,Teléfono: 616271324,Código postal: 41410,41018732
Denominación específica: Luna Lunera,Dirección de correo electrónico: centroinfantil-lunalunera@hotmail.com  ,Teléfono: 954191242,Código postal: 41410,41020696
Denominación específica: Mi Lucero,Dirección de correo electrónico: milucerocarmona@hotmail.es  ,Teléfono: 693777752,Código postal: 41410,41020039
Denominación específica: Niño Jesús,Dirección de correo electrónico: yanit.guarnizo@yahoo.it  ,Teléfono: 686338908,Código postal: 41410,41022826
Denominación específica: Niko,Dirección de correo electrónico:   ,Teléfono:,Código postal: 41820,41017636
Denominación específica: Gominolas,Dirección de correo electrónico: escuelainfantilgominolas@gmail.com  ,Teléfono: 635767696,Código postal: 41950,41018859
Denominación específica: La Cometa Blanca II,Dirección de correo electrónico: lacometablanca82@hotmail.com  ,Teléfono: 954161792,Código postal: 41950,41019876
Denominación específica: Patín,Dirección de correo electrónico: castilleja@escuelainfantilpatin.com  ,Teléfono: 954164568,Código postal: 41950,41018707
Denominación específica: Madre Mercedes,Dirección de correo electrónico: mdcsantaclara@hotmail.com  ,Teléfono: 955217383,Código postal: 41370,41021299
Denominación específica: El Jardín de los Sueños,Dirección de correo electrónico: centroinfantileljardindelossuenos@outlook.es  ,Teléfono: 605048926,Código postal: 41100,41020374
Denominación específica: La Rana,Dirección de correo electrónico: ei-larana@hotmail.com  ,Teléfono: 670899355,Código postal: 41100,41017600
Denominación específica: Mamá Pata,Dirección de correo electrónico: belen.d@hotmail.es  ,Teléfono: 626263468,Código postal: 41100,41020003
Denominación específica: Pequeart,Dirección de correo electrónico: cei.pequeart@gmail.com  ,Teléfono: 655390690,Código postal: 41100,41022619
Denominación específica: Bambi,Dirección de correo electrónico: silvia2h@hotmal.com  ,Teléfono: 605908839,Código postal: 41701,41021019
Denominación específica: Chiquitines,Dirección de correo electrónico: caromotos@hotmail.com  ,Teléfono: 955669485,Código postal: 41700,41016887
Denominación específica: Cuca,Dirección de correo electrónico: infoescuelainfantilcuca@gmail.com  ,Teléfono: 954726921,Código postal: 41701,41021226
Denominación específica: Dumbo,Dirección de correo electrónico: fran@ceidumbo.es  ,Teléfono: 685845661,Código postal: 41700,41019980
Denominación específica: El Sol 2,Dirección de correo electrónico: rfelicess@gmail.com  ,Teléfono: 600443108,Código postal: 41700,41017107
Denominación específica: Foquita Blanca,Dirección de correo electrónico: foquita.blanca@gmail.com  ,Teléfono: 955667800,Código postal: 41700,41020660
Denominación específica: La Buhardilla,Dirección de correo electrónico: eilabuhardilla@gmail.com  ,Teléfono: 954122475,Código postal: 41089,41004711
Denominación específica: La Buhardilla III,Dirección de correo electrónico: eilabuhardilla@gmail.com  ,Teléfono: 652907172,Código postal: 41089,41019761
Denominación específica: La Lunita,Dirección de correo electrónico: escuelalalunita@gmail.com  ,Teléfono: 615874341,Código postal: 41700,41018744
Denominación específica: La Veleta,Dirección de correo electrónico: miryamleon3@yahoo.com  ,Teléfono: 954125318,Código postal: 41089,41018033
Denominación específica: Mafalda-La Motilla,Dirección de correo electrónico: ls.cristina@hotmail.com  ,Teléfono: 600590939,Código postal: 41703,41022802
Denominación específica: Mi Cole 2 H,Dirección de correo electrónico: guarderiamicole@hotmail.com  ,Teléfono: 645881365,Código postal: 41700,41018999
Denominación específica: Mi Mundo,Dirección de correo electrónico: ceimimundo17@hotmail.com  ,Teléfono: 647189976,Código postal: 41702,41019943
Denominación específica: Mimos,Dirección de correo electrónico: eimimos@hotmail.com  ,Teléfono: 954123692,Código postal: 41089,41015524
Denominación específica: Mis Pollitos,Dirección de correo electrónico: mispollitosdoshermanas@gmail.com  ,Teléfono: 627536583,Código postal: 41700,41022139
Denominación específica: Montequinto,Dirección de correo electrónico: escuelademontequinto@gmail.com  ,Teléfono: 651833757,Código postal: 41089,41015639
Denominación específica: Pasitos,Dirección de correo electrónico: pasitos1cei@gmail.com  ,Teléfono: 682269496,Código postal: 41704,41019633
Denominación específica: Pequelandia 2,Dirección de correo electrónico: ceipekeland@hotmail.com   ,Teléfono: 675528106,Código postal: 41701,41022620
Denominación específica: Pinocho,Dirección de correo electrónico: reme_pinocho@hotmail.com  ,Teléfono: 619651276,Código postal: 41700,41020763
Denominación específica: Platero,Dirección de correo electrónico: platero.infantil@telefonica.net  ,Teléfono: 954237466,Código postal: 41700,41012501
Denominación específica: Rainbow,Dirección de correo electrónico:   ,Teléfono:,Código postal: 41704,41023272
Denominación específica: Turuleta,Dirección de correo electrónico: e.i.turuleta@gmail.com  ,Teléfono: 695245400,Código postal: 41700,41019682
Denominación específica: Winnie The Pooh II,Dirección de correo electrónico: info@escuelainfantilwinniethepooh.com  ,Teléfono: 647241645,Código postal: 41703,41022577
Denominación específica: El Vaporcito,Dirección de correo electrónico: anaro483@hotmail.com  ,Teléfono: 669017980,Código postal: 41400,41020489
Denominación específica: La Escuelita,Dirección de correo electrónico: guarderialaescuelita@gmail.com  ,Teléfono: 647489141,Código postal: 41400,41021706
Denominación específica: Piruetas,Dirección de correo electrónico: ei.piruetas@hotmail.es  ,Teléfono: 616274448,Código postal: 41400,41020210
Denominación específica: Territorio Infantil III,Dirección de correo electrónico: territorioinfantil@hotmail.es  ,Teléfono: 722225330,Código postal: 41749,41022942
Denominación específica: El Sardiné,Dirección de correo electrónico: jenny.luque.s@gmail.com  ,Teléfono: 695533336,Código postal: 41520,41021007
Denominación específica: Mon Petit,Dirección de correo electrónico: ceimonpetit@gmail.com  ,Teléfono: 606771354,Código postal: 41520,41020593
Denominación específica: Aljarafe CPM,Dirección de correo electrónico: info@ceimonkey.com  ,Teléfono: 654147753,Código postal: 41807,41021548
Denominación específica: Attendis Preschool Aljarafe,Dirección de correo electrónico:   ,Teléfono:,Código postal: 41807,41023156
Denominación específica: El Duende,Dirección de correo electrónico: ceiguarderiaelduende@hotmail.com  ,Teléfono: 954114437,Código postal: 41807,41017934
Denominación específica: Fantasía,Dirección de correo electrónico:   ,Teléfono: 687959438,Código postal: 41807,41018094
Denominación específica: Supermamy,Dirección de correo electrónico: info@supermamy.es  ,Teléfono: 954716192,Código postal: 41807,41017120
Denominación específica: Pezqueñines,Dirección de correo electrónico: pcanomolina1@yahoo.es  ,Teléfono: 955761589,Código postal: 41120,41005658
Denominación específica: Pachín,Dirección de correo electrónico: ceipachin@gmail.com  ,Teléfono: 660388509,Código postal: 41860,41018185
Denominación específica: El Angelito,Dirección de correo electrónico: elangelitosc@hotmail.com  ,Teléfono: 954716254,Código postal: 41960,41020519
Denominación específica: Paidos,Dirección de correo electrónico: emiliotamurejo@hotmail.com  ,Teléfono: 695936606,Código postal: 41960,41016048
Denominación específica: Pachín,Dirección de correo electrónico: ceipachin@gmail.com  ,Teléfono: 669687403,Código postal: 41210,41020477
Denominación específica: Arco Iris,Dirección de correo electrónico: mariemilio-20@hotmail.com  ,Teléfono: 625790081,Código postal: 41980,41021937
Denominación específica: El Gato Pirulí,Dirección de correo electrónico: elgatopiruli@gmail.com  ,Teléfono: 664766935,Código postal: 41980,41021020
Denominación específica: La Ranita,Dirección de correo electrónico: laranitacentroinfantil@gmail.com  ,Teléfono: 697766892,Código postal: 41980,41022164
Denominación específica: Pipo,Dirección de correo electrónico: www.mariate_lb@hotmail.com  ,Teléfono: 617561894,Código postal: 41980,41022103
Denominación específica: Fresa Puebla de Cazalla,Dirección de correo electrónico: fresaei@gmail.com  ,Teléfono: 655379711,Código postal: 41540,41021202
Denominación específica: El Tren Chu Chu,Dirección de correo electrónico: eltrenchuchu.puebladelrio@gmail.com  ,Teléfono: 667350402,Código postal: 41130,41020842
Denominación específica: Pasitos,Dirección de correo electrónico: pasitoscastu@gmail.com  ,Teléfono: 955771721,Código postal: 41130,41017867
Denominación específica: Imagine,Dirección de correo electrónico: escuelainfantilimagine@gmail.com  ,Teléfono: 657531209,Código postal: 41309,41019190
Denominación específica: Panda,Dirección de correo electrónico: centroeducacioninfantilpanda@gmail.com  ,Teléfono: 698958266,Código postal: 41590,41602533
Denominación específica: Su mágico mundo,Dirección de correo electrónico: isa_1983@msn.com  ,Teléfono: 670681692,Código postal: 41730,41020726
Denominación específica: Acuarela,Dirección de correo electrónico: anabelvera86@hotmail.com  ,Teléfono: 645333635,Código postal: 41740,41021731
Denominación específica: Infantil Lebrija,Dirección de correo electrónico: infantillebrija@hotmail.es  ,Teléfono: 645971044,Código postal: 41740,41021457
Denominación específica: Territorio Infantil,Dirección de correo electrónico: 41017259.edu@juntadeandalucia.es  ,Teléfono: 645971044,Código postal: 41740,41017259
Denominación específica: El Jardín de Al-Lawra,Dirección de correo electrónico: eljardindeal-lawra@hotmail.es  ,Teléfono: 699739244,Código postal: 41440,41018203
Denominación específica: Pequeñeques,Dirección de correo electrónico: setlure@hotmail.com  ,Teléfono: 696556760,Código postal: 41440,41017624
Denominación específica: Cosquillitas,Dirección de correo electrónico: e.icosquillitas@hotmail.com  ,Teléfono: 696797247,Código postal: 41720,41015411
Denominación específica: Mis Pasitos,Dirección de correo electrónico:   ,Teléfono:,Código postal: 41720,41022905
Denominación específica: Paidós,Dirección de correo electrónico: rosamariabegines@gmail.com  ,Teléfono: 653282621,Código postal: 41720,41020143
Denominación específica: Tree,Dirección de correo electrónico: j.murga.f@gmail.com  ,Teléfono: 695568533,Código postal: 41720,41022930
Denominación específica: Silbidito,Dirección de correo electrónico: centrosilbidito@hotmail.es  ,Teléfono: 695369426,Código postal: 41330,41015381
Denominación específica: Cinco Lobitos 2,Dirección de correo electrónico: nieveslopezgallardo@hotmail.es  ,Teléfono: 635303067,Código postal: 41510,41020271
Denominación específica: El Bosque Mágico,Dirección de correo electrónico: cielbosquemagico@hotmail.com  ,Teléfono: 629760722,Código postal: 41510,41022504
Denominación específica: La Abejita Traviesa 2,Dirección de correo electrónico:   ,Teléfono: 670815632,Código postal: 41510,41022681
Denominación específica: Piolín,Dirección de correo electrónico: caridad.guarderia@gmail.com  ,Teléfono: 687587853,Código postal: 41510,41019657
Denominación específica: Barco de Papel,Dirección de correo electrónico: barcodepapel@escueladebebes.com  ,Teléfono: 669660700,Código postal: 41927,41021317
Denominación específica: Chicle,Dirección de correo electrónico: ceichicle@gmail.com  ,Teléfono: 625256063,Código postal: 41927,41020970
Denominación específica: Colorines,Dirección de correo electrónico: colorinesmairena@gmail.com  ,Teléfono: 685238123,Código postal: 41927,41017821
Denominación específica: La Casita de Chocolate,Dirección de correo electrónico: fernando@lacasitadechocolate.es  ,Teléfono: 954186969,Código postal: 41927,41004666
