Nombre,Email,Telefono,Codigo_Postal,Codigo_Escuela
"Denominación específica: E.E.I. ""Gloria Fuertes""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33209,33022116
"Denominación específica: E.E.I. ""José Zorrilla""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33212,33006263
"Denominación específica: E.E.I. ""Las Mestas""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33204,33022128
"Denominación específica: E.E.I. ""Miguel Hernández""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33212,33020569
"Denominación específica: E.E.I. ""Pegoyinos""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33208,33028258
"Denominación específica: E.E.I. ""Grado""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33820,33028301
"Denominación específica: E.E.I. ""La Estela""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33719,33028581
"Denominación específica: E.E.I. ""El Cascayu""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33980,33028349
"Denominación específica: E.E.I. ""Peña Careses""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33510,33020776
"Denominación específica: E.E.I. ""Garabatos""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33920,33028829
"Denominación específica: E.E.I. ""Pinín""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33930,33027692
"Denominación específica: E.E.I. ""Travesures""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33900,33028911
"Denominación específica: E.E.I. ""L'Entregu/El Entrego""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33940,33028787
"Denominación específica: E.E.I. ""Llanes""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33500,33028362
"Denominación específica: E.E.I. ""Luis Ochoa de Albornoz""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33700,33027813
Denominación específica: Escuela de Educación Infantil de Bimenes,Dirección de correo electrónico:   ,Teléfono:,Código postal: 33527,33028647
Denominación específica: Escuela de Educación Infantil,Dirección de correo electrónico:   ,Teléfono:,Código postal: 33520,33028441
Denominación específica: Escuela de Educación Infantil,Dirección de correo electrónico:   ,Teléfono:,Código postal: 33180,33028431
"Denominación específica: E.E.I. ""Rubín""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33011,33028891
"Denominación específica: E.E.I. ""Jardín de Infancia La Carisa""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33011,33028180
"Denominación específica: E.E.I. ""María Balbín""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33008,33027710
"Denominación específica: E.E.I. ""El Texu""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33450,33028799
"Denominación específica: E.E.I. ""Infanta Leonor""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33450,33003948
"Denominación específica: E.E.I. ""Posada""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33594,33028805
Denominación específica: E.E.I. de Proaza,Dirección de correo electrónico:   ,Teléfono:,Código postal: 33114,33029391
Denominación específica: Escuela de Educación Infantil de Riego Arriba,Dirección de correo electrónico:   ,Teléfono:,Código postal: 33156,33005064
"Denominación específica: E.E.I. ""Pequenos""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33860,33028970
"Denominación específica: E.E.I. ""Monsacro""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33162,33029020
Denominación específica: ESCUELA INFANTIL DE Suares,Dirección de correo electrónico:   ,Teléfono:,Código postal: 33528,33023698
Denominación específica: Escuela de Educación Infantil,Dirección de correo electrónico:   ,Teléfono:,Código postal: 33870,33027849
"Denominación específica: E.E.I. ""Minipasitos""",Dirección de correo electrónico:   ,Teléfono:,Código postal: 33777,33029342
Denominación específica: EEI ES POUET,Dirección de correo electrónico: eiespouet@aj-alaior.org  ,Teléfono: 971379347,Código postal: 07730,07013619
Denominación específica: SA PILOTA,Dirección de correo electrónico: sapilota@alcudia.net  ,Teléfono: 672399520,Código postal: 07400,07014259
Denominación específica: EL SOL,Dirección de correo electrónico: escoletaandratx@estudi6.com  ,Teléfono: 971136154,Código postal: 07150,07013115
Denominación específica: EEI BINIPETIT,Dirección de correo electrónico: escoletamunicipal@ajbinissalem.net  ,Teléfono: 971870390,Código postal: 07350,07013255
Denominación específica: CALS MESTRES DE CAIMARI,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07314,07015756
Denominación específica: EEI ERIÇONS,Dirección de correo electrónico: eierissons@gmail.com  ,Teléfono: 971565483,Código postal: 07590,07013693
Denominación específica: EIP CAMPANET,Dirección de correo electrónico: eicampanet@ajcampanet.net  ,Teléfono: 636831859,Código postal: 07310,07013991
Denominación específica: ES FERRERET,Dirección de correo electrónico: eiesferreret@gmail.com  ,Teléfono: 971564565,Código postal: 07580,07014223
Denominación específica: SA GALERA,Dirección de correo electrónico: sagalera2010@hotmail.com  ,Teléfono: 971487938,Código postal: 07760,07014466
Denominación específica: EIP ES MUSSOL,Dirección de correo electrónico: eiesmussol@hotmail.com  ,Teléfono: 971482095,Código postal: 07760,07007981
Denominación específica: EIP JOGUINA,Dirección de correo electrónico: escolajoguina@telefonica.net  ,Teléfono: 971384258,Código postal: 07760,07014089
Denominación específica: EI COLÒNIA DE SANT JORDI,Dirección de correo electrónico: coloniadesantjordi@lirebaescoletes.com  ,Teléfono: 971655388,Código postal: 07638,07014429
Denominación específica: EIP ELS LLAPIS,Dirección de correo electrónico: escoletaelsllapis@gmail.com  ,Teléfono: 971622019,Código postal: 07330,07013802
Denominación específica: CAN CANTÓ,Dirección de correo electrónico: escoletacancanto@eivissa.es  ,Teléfono: 971303672,Código postal: 07850,07014612
Denominación específica: EEI S'ESCOLETA DE VILA,Dirección de correo electrónico: escoleta@eivissa.es  ,Teléfono: 971310464,Código postal: 07800,07013607
Denominación específica: EI ES CASTELL,Dirección de correo electrónico: eiescastell@aj-escastell.org  ,Teléfono: 971368963,Código postal: 07720,07014478
Denominación específica: EIP XIBIT,Dirección de correo electrónico: eiesxibit@gmail.com  ,Teléfono: 971370570,Código postal: 07749,07014031
Denominación específica: SA MILOCA,Dirección de correo electrónico: eisamiloca@felanitx.org  ,Teléfono: 971842252,Código postal: 07208,07014600
Denominación específica: SES ORONELLES,Dirección de correo electrónico: coedinfe@gmail.com  ,Teléfono: 971155227,Código postal: 07750,07014481
Denominación específica: TONINAINA,Dirección de correo electrónico: toninaina.inca@gmail.com  ,Teléfono: 971502989,Código postal: 07300,07008296
Denominación específica: MOIXAINA,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07430,07016190
Denominación específica: EEI MAGALUF,Dirección de correo electrónico: eimagaluf@calvia.com  ,Teléfono: 971131569,Código postal: 07182,07013474
Denominación específica: SON BOGA,Dirección de correo electrónico: sonboga@lirebaescoletes.com  ,Teléfono: 971843691,Código postal: 07500,07014570
Denominación específica: MONTAURA,Dirección de correo electrónico: escoletamancor@gmail.com  ,Teléfono: 971870725,Código postal: 07312,07014351
Denominación específica: EEI MAGDALENA HUMBERT,Dirección de correo electrónico: eimagdalenahumbert@educaib.eu  ,Teléfono: 971361321,Código postal: 07703,07013681
Denominación específica: EIP FORT DE L'EAU,Dirección de correo electrónico: cei_fort_leau@yahoo.es  ,Teléfono: 971368890,Código postal: 07701,07008272
Denominación específica: ESCOLA INFANTIL SA GALLINETA ROSSA,Dirección de correo electrónico: coop.flordemurta@hotmail.com  ,Teléfono: 971646025,Código postal: 07230,07014405
Denominación específica: EIP CAN ALONSO,Dirección de correo electrónico: eicanalonso@pmei.palma.cat  ,Teléfono: 971751975,Código postal: 07004,07013747
Denominación específica: SON FERRIOL,Dirección de correo electrónico: eisonferriol@pmei.palma.cat  ,Teléfono: 971426900,Código postal: 07198,07014201
Denominación específica: EEI MARIA MUT I MANDILEGO,Dirección de correo electrónico: eimariamut@pmei.palma.cat  ,Teléfono: 971241148,Código postal: 07007,07013243
Denominación específica: EEI SANTA CATALINA,Dirección de correo electrónico: eisantacatalina@pmei.palma.cat  ,Teléfono: 971737395,Código postal: 07013,07005817
Denominación específica: SANTA CREU,Dirección de correo electrónico: eisantacreu@pmei.palma.cat  ,Teléfono: 971715939,Código postal: 07012,07013450
Denominación específica: PALMANOVA,Dirección de correo electrónico: eipalmanova@calvia.com  ,Teléfono: 971680986,Código postal: 07184,07014788
Denominación específica: MES MENUTS,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07193,07015811
Denominación específica: EEI S'ARENAL,Dirección de correo electrónico: eiarenal@pmei.palma.cat  ,Teléfono: 971265253,Código postal: 07600,07006676
Denominación específica: SA SITRA,Dirección de correo electrónico: eisasitra@hotmail.com  ,Teléfono: 971168227,Código postal: 07260,07014417
Denominación específica: EI ES SALUET,Dirección de correo electrónico: eiessaluet@estudi6.com  ,Teléfono: 672399519,Código postal: 07151,07014314
Denominación específica: ES FARALLÓ,Dirección de correo electrónico:   ,Teléfono:,Código postal: 07670,07014090
Denominación específica: SES CASES NOVES,Dirección de correo electrónico: ei.sescasesnoves@yahoo.es  ,Teléfono: 971422659,Código postal: 07141,07014363
Denominación específica: EI HUIALFÀS,Dirección de correo electrónico: escoleta@ajsapobla.net  ,Teléfono: 971862019,Código postal: 07420,07012986
Denominación específica: SON ROCA,Dirección de correo electrónico: eisonroca@pmei.palma.cat  ,Teléfono: 971790656,Código postal: 07011,07006603
Denominación específica: EIP CALA DE BOU,Dirección de correo electrónico: escoletacaladebou@hotmail.com  ,Teléfono: 665717269,Código postal: 07829,07013841
Denominación específica: EIP SES PAÏSSES,Dirección de correo electrónico: escoleta_sespaisses@conselldeivissa.es  ,Teléfono: 971804142,Código postal: 07820,07013826
Denominación específica: EIP SANT CLIMENT,Dirección de correo electrónico: eipsantcliment@gmail.com  ,Teléfono: 971153123,Código postal: 07712,07008430
Denominación específica: EI LA MIRANDA,Dirección de correo electrónico: escoleta@conselldeformentera.cat  ,Teléfono: 971323415,Código postal: 07860,07013875
Denominación específica: EI CARD,Dirección de correo electrónico: eicard.sll@gmail.com  ,Teléfono: 971838416,Código postal: 07530,07013981
Denominación específica: EI BENIRRÀS,Dirección de correo electrónico: eibenirras@gmail.com  ,Teléfono: 971333102,Código postal: 07810,07014511
Denominación específica: EIP ES FAMELIAR,Dirección de correo electrónico: escoleta_esfameliar@conselldeivissa.es  ,Teléfono: 971339757,Código postal: 07840,07013814
Denominación específica: ESCOLA INFANTIL SANTA MARGALIDA,Dirección de correo electrónico: eisantamargalida@hotmail.com  ,Teléfono: 971856230,Código postal: 07450,07014284
Denominación específica: EIP ES MOLINET,Dirección de correo electrónico: eigalatzo@calvia.com  ,Teléfono: 971139202,Código postal: 07180,07013838
Denominación específica: EIP SANTANY,Dirección de correo electrónico: eisantanyi@hotmail.com  ,Teléfono: 971653846,Código postal: 07650,07014041
Denominación específica: ESCOLA INFANTIL ES ROSER,Dirección de correo electrónico: escoleta.esroser.selva@gmail.com  ,Teléfono: 971515233,Código postal: 07313,07014831
Denominación específica: SA ROTA,Dirección de correo electrónico: escoleta@ajsineu.net  ,Teléfono: 626549059,Código postal: 07510,07013322
Denominación específica: EI SON CARRIÓ,Dirección de correo electrónico: eisoncarrio@outlook.com  ,Teléfono: 971838415,Código postal: 07530,07014235
Denominación específica: EIP VIRGEN DE LORETO,Dirección de correo electrónico: ceivirgenloreto@gmail.com  ,Teléfono: 971497596,Código postal: 07071,07013772
Denominación específica: CUCARELLS,Dirección de correo electrónico: escoleta@ajvilafrancadebonany.net  ,Teléfono: 971832104,Código postal: 07250,07014247
Denominación específica: DE ARRECIFE,Dirección de correo electrónico: novaschoolarrecife@novaschool.es  ,Teléfono: 928-589685,Código postal: 35500,35014548
Denominación específica: CORRALEJO,Dirección de correo electrónico: mariolagm@laoliva.net  ,Teléfono: 928-328258,Código postal: 35640,35015164
Denominación específica: SARANTONTÓN,Dirección de correo electrónico: sramirez@aguimes.es  ,Teléfono: 928-183897,Código postal: 35118,35015437
Denominación específica: BASE AÉREA DE GANDO,Dirección de correo electrónico: vsanfar@ea.mde.es  ,Teléfono: 928-328316,Código postal: 35219,35014172
Denominación específica: BAMBI,Dirección de correo electrónico: jgomez@laspalmasgc.es  ,Teléfono: 928-907896,Código postal: 35013,35015413
