Nombre,Email,Telefono,Codigo_Postal,Tipo Centro,Codigo_Escuela
Denominación específica: Mar i Cel,Dirección de correo electrónico: a8064751@xtec.cat  ,Teléfono: 938951855,Código postal: 08880,Naturaleza: Centro público,08064751
Denominación específica: Castell de Dosrius,Dirección de correo electrónico: a8074380@xtec.cat  ,Teléfono: 937919348,Código postal: 08319,Naturaleza: Centro público,08074380
Denominación específica: El Gurri - ZER Guilleries,Dirección de correo electrónico: a8029283@xtec.cat  ,Teléfono: 938800407,Código postal: 08552,Naturaleza: Centro público,08029283
Denominación específica: Escolàpies El Masnou,Dirección de correo electrónico: a8020772@xtec.cat  ,Teléfono: 935403136,Código postal: 08320,Naturaleza: Centro privado,08020772
Denominación específica: Lluís Millet,Dirección de correo electrónico: a8032701@xtec.cat  ,Teléfono: 935554938,Código postal: 08320,Naturaleza: Centro público,08032701
Denominación específica: Marinada,Dirección de correo electrónico: a8043930@xtec.cat  ,Teléfono: 935403810,Código postal: 08320,Naturaleza: Centro público,08043930
Denominación específica: Rosa Sensat,Dirección de correo electrónico: a8038031@xtec.cat  ,Teléfono: 935558603,Código postal: 08320,Naturaleza: Centro público,08038031
Denominación específica: Pau Vila,Dirección de correo electrónico: a8022689@xtec.cat  ,Teléfono: 936730022,Código postal: 08754,Naturaleza: Centro público,08022689
Denominación específica: Miquel Martí i Pol,Dirección de correo electrónico: a8055907@xtec.cat  ,Teléfono: 938607505,Código postal: 08186,Naturaleza: Centro público,08055907
Denominación específica: Rosa Oriol Anguera,Dirección de correo electrónico: a8060940@xtec.cat  ,Teléfono: 938435725,Código postal: 08186,Naturaleza: Centro público,08060940
Denominación específica: Sants Abdó i Senén - ZER La Ginesta,Dirección de correo electrónico: a8022847@xtec.cat  ,Teléfono: 938988289,Código postal: 08733,Naturaleza: Centro público,08022847
Denominación específica: Pompeu Fabra,Dirección de correo electrónico: a8076492@xtec.cat  ,Teléfono: 938317600,Código postal: 08254,Naturaleza: Centro público,08076492
Denominación específica: Charles Darwin,Dirección de correo electrónico: a8042810@xtec.cat  ,Teléfono: 933709105,Código postal: 08820,Naturaleza: Centro público,08042810
Denominación específica: del Prat,Dirección de correo electrónico: a8071691@xtec.cat  ,Teléfono: 933794144,Código postal: 08820,Naturaleza: Centro público,08071691
Denominación específica: Honorable Josep Tarradellas,Dirección de correo electrónico: a8032725@xtec.cat  ,Teléfono: 933701705,Código postal: 08820,Naturaleza: Centro público,08032725
Denominación específica: Jaume Balmes,Dirección de correo electrónico: a8022914@xtec.cat  ,Teléfono: 933792385,Código postal: 08820,Naturaleza: Centro público,08022914
Denominación específica: La Seda de Barcelona,Dirección de correo electrónico: a8022987@xtec.cat  ,Teléfono: 933790259,Código postal: 08820,Naturaleza: Centro privado,08022987
Denominación específica: Nuestra Señora del Mar-García Lorca,Dirección de correo electrónico: a8023050@xtec.cat  ,Teléfono: 933791856,Código postal: 08820,Naturaleza: Centro privado,08023050
Denominación específica: Pepa Colomer,Dirección de correo electrónico: a8076421@xtec.cat  ,Teléfono:,Código postal: 08820,Naturaleza: Centro público,08076421
Denominación específica: Sant Jaume,Dirección de correo electrónico: a8038090@xtec.cat  ,Teléfono: 934783268,Código postal: 08820,Naturaleza: Centro público,08038090
Denominación específica: Ronçana,Dirección de correo electrónico: a8028102@xtec.cat  ,Teléfono: 938448185,Código postal: 08187,Naturaleza: Centro público,08028102
Denominación específica: Joan XXIII,Dirección de correo electrónico: a8001534@xtec.cat  ,Teléfono: 938898304,Código postal: 08550,Naturaleza: Centro público,08001534
Denominación específica: Renaixença,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08784,Naturaleza: Centro público,08076960
Denominación específica: Doctor Samaranch i Fina,Dirección de correo electrónico: a8028217@xtec.cat  ,Teléfono: 938980281,Código postal: 08730,Naturaleza: Centro público,08028217
Denominación específica: Ernest Lluch,Dirección de correo electrónico: a8059822@xtec.cat  ,Teléfono: 937701213,Código postal: 08630,Naturaleza: Centro público,08059822
Denominación específica: Josefina Ibáñez,Dirección de correo electrónico: a8067132@xtec.cat  ,Teléfono: 935194004,Código postal: 08630,Naturaleza: Centro público,08067132
Denominación específica: Estel,Dirección de correo electrónico: a8016926@xtec.cat  ,Teléfono: 937772296,Código postal: 08292,Naturaleza: Centro privado,08016926
Denominación específica: Mare de Déu de la Muntanya,Dirección de correo electrónico: a8016872@xtec.cat  ,Teléfono: 937771561,Código postal: 08292,Naturaleza: Centro público,08016872
Denominación específica: Pau Vila,Dirección de correo electrónico: a8036044@xtec.cat  ,Teléfono: 937771315,Código postal: 08292,Naturaleza: Centro público,08036044
Denominación específica: Can Vidalet,Dirección de correo electrónico: a8040618@xtec.cat  ,Teléfono: 933712636,Código postal: 08950,Naturaleza: Centro público,08040618
Denominación específica: Cumbres-3,Dirección de correo electrónico: a8065755@xtec.cat  ,Teléfono: 934180900,Código postal: 08950,Naturaleza: Centro privado,08065755
Denominación específica: Garbí Pere Vergés,Dirección de correo electrónico: a8017025@xtec.cat  ,Teléfono: 933710504,Código postal: 08950,Naturaleza: Centro privado,08017025
Denominación específica: Isabel de Villena,Dirección de correo electrónico: a8035118@xtec.cat  ,Teléfono: 933718598,Código postal: 08950,Naturaleza: Centro privado,08035118
Denominación específica: Joan Maragall,Dirección de correo electrónico: a8033535@xtec.cat  ,Teléfono: 933713995,Código postal: 08950,Naturaleza: Centro público,08033535
Denominación específica: Matilde Orduña,Dirección de correo electrónico: a8017116@xtec.cat  ,Teléfono: 933710563,Código postal: 08950,Naturaleza: Centro público,08017116
Denominación específica: Prat de la Riba,Dirección de correo electrónico: a8032476@xtec.cat  ,Teléfono: 933719940,Código postal: 08950,Naturaleza: Centro público,08032476
Denominación específica: Montmany,Dirección de correo electrónico: a8022008@xtec.cat  ,Teléfono: 938428085,Código postal: 08590,Naturaleza: Centro público,08022008
Denominación específica: Mossèn Cinto,Dirección de correo electrónico: a8017207@xtec.cat  ,Teléfono: 938122204,Código postal: 08519,Naturaleza: Centro público,08017207
Denominación específica: Agrupació Sant Jordi,Dirección de correo electrónico: a8017232@xtec.cat  ,Teléfono: 938366079,Código postal: 08259,Naturaleza: Centro público,08017232
Denominación específica: Gavà Mar,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08850,Naturaleza: Centro público,08061075
Denominación específica: Jacme March,Dirección de correo electrónico: a8017360@xtec.cat  ,Teléfono: 936620197,Código postal: 08850,Naturaleza: Centro público,08017360
Denominación específica: L'Eramprunyà,Dirección de correo electrónico: a8032658@xtec.cat  ,Teléfono: 936624553,Código postal: 08850,Naturaleza: Centro público,08032658
Denominación específica: Sagrada Família,Dirección de correo electrónico: a8017384@xtec.cat  ,Teléfono: 936381833,Código postal: 08850,Naturaleza: Centro privado,08017384
Denominación específica: Salvador Lluch,Dirección de correo electrónico: escolasalvadorlluch@xtec.cat  ,Teléfono: 936620685,Código postal: 08850,Naturaleza: Centro público,08017359
Denominación específica: Santo Ángel,Dirección de correo electrónico: a8017451@xtec.cat  ,Teléfono: 936380481,Código postal: 08850,Naturaleza: Centro privado,08017451
Denominación específica: Montcau,Dirección de correo electrónico: a8017611@tec.cat  ,Teléfono: 937790086,Código postal: 08790,Naturaleza: Centro público,08017611
Denominación específica: FEDAC-Gironella,Dirección de correo electrónico: a8017657@xtec.cat  ,Teléfono: 938250426,Código postal: 08680,Naturaleza: Centro privado,08017657
Denominación específica: Educem,Dirección de correo electrónico: a8017840@xtec.cat  ,Teléfono: 938400701,Código postal: 08401,Naturaleza: Centro privado,08017840
Denominación específica: Fàtima,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08403,Naturaleza: Centro público,08035601
Denominación específica: Granullarius,Dirección de correo electrónico: a8017918@xtec.cat  ,Teléfono: 938705195,Código postal: 08402,Naturaleza: Centro público,08017918
Denominación específica: Joan Solans,Dirección de correo electrónico: a8017700@xtec.cat  ,Teléfono: 938704399,Código postal: 08401,Naturaleza: Centro público,08017700
Denominación específica: Lledoner,Dirección de correo electrónico: a8053391@xtec.cat  ,Teléfono: 938493687,Código postal: 08401,Naturaleza: Centro público,08053391
Denominación específica: Mestres Montaña,Dirección de correo electrónico: a8041659@xtec.cat  ,Teléfono: 938795643,Código postal: 08402,Naturaleza: Centro público,08041659
Denominación específica: Pau Vila,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08403,Naturaleza: Centro público,08036068
Denominación específica: Ponent,Dirección de correo electrónico: a8041647@xtec.cat  ,Teléfono: 938400906,Código postal: 08401,Naturaleza: Centro público,08041647
Denominación específica: Turó de Can Gili,Dirección de correo electrónico: a8074811@xtec.cat  ,Teléfono: 938495351,Código postal: 08403,Naturaleza: Centro público,08074811
Denominación específica: Font-rúbia,Dirección de correo electrónico: a8017244@xtec.cat  ,Teléfono: 938979327,Código postal: 08736,Naturaleza: Centro público,08017244
Denominación específica: Les Escoles,Dirección de correo electrónico: a8018029@xtec.cat  ,Teléfono: 938861056,Código postal: 08503,Naturaleza: Centro público,08018029
Denominación específica: Ateneu Igualadí,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08700,Naturaleza: Centro público,08077162
Denominación específica: Emili Vallès,Dirección de correo electrónico: emilivalles@gmail.com  ,Teléfono: 938035658,Código postal: 08700,Naturaleza: Centro público,08019460
Denominación específica: Escolàpies Igualada,Dirección de correo electrónico: a8019575@xtec.cat  ,Teléfono: 938030409,Código postal: 08700,Naturaleza: Centro privado,08019575
Denominación específica: García i Fossas,Dirección de correo electrónico: a8019435@xtec.cat  ,Teléfono: 938030043,Código postal: 08700,Naturaleza: Centro público,08019435
Denominación específica: Jesús Maria,Dirección de correo electrónico: a8019514@xtec.cat  ,Teléfono: 938032249,Código postal: 08700,Naturaleza: Centro privado,08019514
Denominación específica: Maristes Igualada,Dirección de correo electrónico: a8019541@xtec.cat  ,Teléfono: 938055575,Código postal: 08700,Naturaleza: Centro privado,08019541
Denominación específica: Mowgli,Dirección de correo electrónico: a8019617@xtec.cat  ,Teléfono: 938035715,Código postal: 08700,Naturaleza: Centro privado,08019617
Denominación específica: Guerau de Jorba,"Dirección de correo electrónico: a8019678@xtec,cat  ",Teléfono: 938094002,Código postal: 08719,Naturaleza: Centro público,08019678
Denominación específica: Mestral,Dirección de correo electrónico:   ,Teléfono:,Código postal: 08719,Naturaleza: Centro privado,08040278
Denominación específica: Vinyes Verdes,Dirección de correo electrónico: a8026889@xtec.cat  ,Teléfono: 937727627,Código postal: 08783,Naturaleza: Centro público,08026889
Denominación específica: La Floresta,Dirección de correo electrónico: info@escolafloresta.com  ,Teléfono: 935898677,Código postal: 08190,Naturaleza: Centro público,08025824
Denominación específica: Giroi,Dirección de correo electrónico: a8058441@xtec.cat  ,Teléfono: 938717049,Código postal: 08530,Naturaleza: Centro público,08058441
Denominación específica: Sant Lluís Gonçaga,Dirección de correo electrónico: a8017335@xtec.cat  ,Teléfono: 938714297,Código postal: 08530,Naturaleza: Centro privado,08017335
Denominación específica: Tagamanent,Dirección de correo electrónico: a8039707@xtec.cat  ,Teléfono: 938718301,Código postal: 08530,Naturaleza: Centro público,08039707
Denominación específica: Mare de Déu de la Gleva,Dirección de correo electrónico: a8026543@xtec.cat  ,Teléfono: 938570106,Código postal: 08512,Naturaleza: Centro privado,08026543
Denominación específica: Vilademàger - ZER Serra d'Ancosa,Dirección de correo electrónico: a8019691@xtec.cat  ,Teléfono: 938977050,Código postal: 08779,Naturaleza: Centro público,08019691
Denominación específica: Joan Maragall,Dirección de correo electrónico: a8019745@xtec.cat  ,Teléfono: 935602135,Código postal: 08120,Naturaleza: Centro público,08019745
Denominación específica: Sagrada Família,Dirección de correo electrónico: a8019711@xtec.cat  ,Teléfono: 935602301,Código postal: 08120,Naturaleza: Centro público,08019711
Denominación específica: El Solell,Dirección de correo electrónico: ceipelsolell@xtec.cat  ,Teléfono: 936720150,Código postal: 08756,Naturaleza: Centro público,08016264
